,Unnamed: 0,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original
332,332,1045063055599885_1045140062258851,431918433581020_1045063055599885,,2017-03-22 15:12:05,1,1,0,0,0,0,0,0,"Sit down, shut up and actually do work and earn the pay you get",[],[],Sit shut actually work earn pay get,"['Sit', 'shut', 'actually', 'work', 'earn', 'pay', 'get']","[u'sit', u'shut', u'actual', u'work', u'earn', u'pay', u'get']","Sit down, shut up and actually do work and earn the pay you get"
333,333,1045063055599885_1045165005589690,431918433581020_1045063055599885,,2017-03-22 15:51:42,1,1,0,0,0,0,0,0,"to build them or even procure them would each have a budget of k. before hiring staff and equipping. as a contractor, thats not alot left over for operationg cost over the year. the numbers dont add up",[],[],build even procure would budget hiring staff equipping contractor thats alot left operationg cost year numbers dont add,"['build', 'even', 'procure', 'would', 'budget', 'hiring', 'staff', 'equipping', 'contractor', 'thats', 'alot', 'left', 'operationg', 'cost', 'year', 'numbers', 'dont', 'add']","[u'build', u'even', u'procur', u'would', u'budget', u'hire', u'staff', u'equip', u'contractor', u'that', u'alot', u'left', u'operationg', u'cost', u'year', u'number', u'dont', u'add']","to build them or even procure them would each have a budget of 175k. before hiring staff and equipping. as a contractor, thats not alot left over for operationg cost over the year. the numbers dont add up"
334,334,1045063055599885_1045135475592643,431918433581020_1045063055599885,,2017-03-22 15:04:20,0,0,0,0,0,0,0,0,If we get anything.it will be end of the year if we are lucky,[],[],get anything end year lucky,"['get', 'anything', 'end', 'year', 'lucky']","[u'get', u'anyth', u'end', u'year', u'lucki']",If we get anything.it will be end of the year if we are lucky
335,335,1045063055599885_1045151045591086,431918433581020_1045063055599885,,2017-03-22 15:31:48,1,1,0,0,0,0,0,0,"Ffs.....stop clapping and get on with it, childish behaviour",[],[],Ffs stop clapping get childish behaviour,"['Ffs', 'stop', 'clapping', 'get', 'childish', 'behaviour']","[u'ffs', u'stop', u'clap', u'get', u'childish', u'behaviour']","Ffs.....stop clapping and get on with it, childish behaviour"
336,336,1045063055599885_1045134578926066,431918433581020_1045063055599885,,2017-03-22 15:02:59,1,1,0,0,0,0,0,0,Holly that would be the right thing to do but cant see it happen,[],[],Holly would right thing cant see happen,"['Holly', 'would', 'right', 'thing', 'cant', 'see', 'happen']","[u'holli', u'would', u'right', u'thing', u'cant', u'see', u'happen']",Holly that would be the right thing to do but cant see it happen
337,337,1045063055599885_1045151565591034,431918433581020_1045063055599885,,2017-03-22 15:32:52,1,1,0,0,0,0,0,0,Must be a serous lack of oxygen in that room. These people dont even make sense.,[],[],Must serous lack oxygen room people dont even make sense,"['Must', 'serous', 'lack', 'oxygen', 'room', 'people', 'dont', 'even', 'make', 'sense']","[u'must', u'serous', u'lack', u'oxygen', u'room', u'peopl', u'dont', u'even', u'make', u'sens']",Must be a serous lack of oxygen in that room. These people dont even make sense.
338,338,1045063055599885_1045143675591823,431918433581020_1045063055599885,,2017-03-22 15:16:56,0,0,0,0,0,0,0,0,This shouldn't be allowed to occur. The liberals are criminal,[],[],allowed occur liberals criminal,"['allowed', 'occur', 'liberals', 'criminal']","[u'allow', u'occur', u'liber', u'crimin']",This shouldn't be allowed to occur. The liberals are criminal
339,339,1045063055599885_1045136008925923,431918433581020_1045063055599885,,2017-03-22 15:05:31,1,1,0,0,0,0,0,0,Oh sorry I forgot. Someone will get something it will be a ton of Canadian money and none of it for Canadians.,[],[],Oh sorry forgot Someone get something ton Canadian money none Canadians,"['Oh', 'sorry', 'forgot', 'Someone', 'get', 'something', 'ton', 'Canadian', 'money', 'none', 'Canadians']","['oh', u'sorri', u'forgot', u'someon', u'get', u'someth', u'ton', u'canadian', u'money', u'none', u'canadian']",Oh sorry I forgot. Someone will get something it will be a ton of Canadian money and none of it for Canadians.
340,340,1045063055599885_1045137245592466,431918433581020_1045063055599885,,2017-03-22 15:07:51,5,5,0,0,0,0,0,0,Whats the point again? The PM does what he/she wants...the ministers are the puppets and the voice of the people (MPs) are ignored....nothing has changed since well England. Time to dissolve the parliament and start a republic...no treaties or obligations of this failed democracy.,[],[],Whats point PM wants ministers puppets voice people MPs ignored nothing changed since well England Time dissolve parliament start republic treaties obligations failed democracy,"['Whats', 'point', 'PM', 'wants', 'ministers', 'puppets', 'voice', 'people', 'MPs', 'ignored', 'nothing', 'changed', 'since', 'well', 'England', 'Time', 'dissolve', 'parliament', 'start', 'republic', 'treaties', 'obligations', 'failed', 'democracy']","[u'what', u'point', 'pm', u'want', u'minist', u'puppet', u'voic', u'peopl', u'mps', u'ignor', u'noth', u'chang', u'sinc', u'well', u'england', u'time', u'dissolv', u'parliament', u'start', u'republ', u'treati', u'oblig', u'fail', u'democraci']",Whats the point again?  The PM does what he/she wants...the ministers are the puppets and the voice of the people (MPs) are ignored....nothing has changed since well England.  Time to dissolve the parliament and start a republic...no treaties or obligations of this failed democracy.
341,341,1045063055599885_1045206992252158,431918433581020_1045063055599885,,2017-03-22 16:44:28,0,0,0,0,0,0,0,0,What about capital gains? Taxable now? Is it true? I heard on flipping houses but what about registered accounts?,[],[],capital gains Taxable true heard flipping houses registered accounts,"['capital', 'gains', 'Taxable', 'true', 'heard', 'flipping', 'houses', 'registered', 'accounts']","[u'capit', u'gain', u'taxabl', u'true', u'heard', u'flip', u'hous', u'regist', u'account']",What about capital gains? Taxable now? Is it true? I heard on flipping houses but what about registered accounts?
342,342,1045063055599885_1045161025590088,431918433581020_1045063055599885,,2017-03-22 15:44:15,0,0,0,0,0,0,0,0,Shut him up please. I'd like to hear Trudeau answer for once and give a straight answer,[],[],Shut please like hear Trudeau answer give straight answer,"['Shut', 'please', 'like', 'hear', 'Trudeau', 'answer', 'give', 'straight', 'answer']","[u'shut', u'pleas', u'like', u'hear', u'trudeau', u'answer', u'give', u'straight', u'answer']",Shut him up please.  I'd like to hear Trudeau answer for once and give a straight answer
343,343,1045063055599885_1045157322257125,431918433581020_1045063055599885,,2017-03-22 15:42:41,1,1,0,0,0,0,0,0,We as Canadian people need to band together and take back our country. Liberals need to go,[],[],Canadian people need band together take back country Liberals need go,"['Canadian', 'people', 'need', 'band', 'together', 'take', 'back', 'country', 'Liberals', 'need', 'go']","[u'canadian', u'peopl', u'need', u'band', u'togeth', u'take', u'back', u'countri', u'liber', u'need', 'go']",We as Canadian people need to band together and take back our country. Liberals need to go
344,344,1045063055599885_1045147272258130,431918433581020_1045063055599885,,2017-03-22 15:23:47,2,2,0,0,0,0,0,0,Agreed; all the monkeys clapping is a waste of time/$. Same with the voices interrupting the person speaking seems childish,[],[],Agreed monkeys clapping waste time voices interrupting person speaking seems childish,"['Agreed', 'monkeys', 'clapping', 'waste', 'time', 'voices', 'interrupting', 'person', 'speaking', 'seems', 'childish']","[u'agre', u'monkey', u'clap', u'wast', u'time', u'voic', u'interrupt', u'person', u'speak', u'seem', u'childish']",Agreed; all the monkeys clapping is a waste of time/$. Same with the voices interrupting the person speaking seems childish
345,345,1045063055599885_1045142988925225,431918433581020_1045063055599885,,2017-03-22 15:16:13,0,0,0,0,0,0,0,0,The Canadian Army needs to stop politicizing and stop be politicized.,[],[],Canadian Army needs stop politicizing stop politicized,"['Canadian', 'Army', 'needs', 'stop', 'politicizing', 'stop', 'politicized']","[u'canadian', u'armi', u'need', u'stop', u'politic', u'stop', u'politic']",The Canadian Army needs to stop politicizing and stop be politicized.
346,346,1045063055599885_1045164015589789,431918433581020_1045063055599885,,2017-03-22 15:49:43,0,0,0,0,0,0,0,0,"They cant afford to go back to work? WHAT?!? ""hey guys we are in massive debt... well go back to work",[],[],cant afford go back work hey guys massive debt well go back work,"['cant', 'afford', 'go', 'back', 'work', 'hey', 'guys', 'massive', 'debt', 'well', 'go', 'back', 'work']","[u'cant', u'afford', 'go', u'back', u'work', u'hey', u'guy', u'massiv', u'debt', u'well', 'go', u'back', u'work']","They cant afford to go back to work? WHAT?!? ""hey guys we are in massive debt... well go back to work"
347,347,1045063055599885_1045149262257931,431918433581020_1045063055599885,,2017-03-22 15:27:55,2,2,0,0,0,0,0,0,What's with the gold fringe flag. Representing the corporate body not the people,[],[],gold fringe flag Representing corporate body people,"['gold', 'fringe', 'flag', 'Representing', 'corporate', 'body', 'people']","[u'gold', u'fring', u'flag', u'repres', u'corpor', u'bodi', u'peopl']",What's with the gold fringe flag. Representing the corporate body not the people
348,348,1045063055599885_1045220212250836,431918433581020_1045063055599885,,2017-03-22 17:13:12,0,0,0,0,0,0,0,0,Spend some of our money and buy a clapping machine so we can shut it off,[],[],Spend money buy clapping machine shut,"['Spend', 'money', 'buy', 'clapping', 'machine', 'shut']","[u'spend', u'money', u'buy', u'clap', u'machin', u'shut']",Spend some of our money and buy a clapping machine so we can shut it off
349,349,1045063055599885_1045148152258042,431918433581020_1045063055599885,,2017-03-22 15:25:40,2,2,0,0,0,0,0,0,The point is the Liberals broke fundamental parliamentary procedures,[],[],point Liberals broke fundamental parliamentary procedures,"['point', 'Liberals', 'broke', 'fundamental', 'parliamentary', 'procedures']","[u'point', u'liber', u'broke', u'fundament', u'parliamentari', u'procedur']",The point is the Liberals broke fundamental parliamentary procedures
350,350,1045063055599885_1045140715592119,431918433581020_1045063055599885,,2017-03-22 15:13:11,2,2,0,0,0,0,0,0,A little mellow dramatic,[],[],little mellow dramatic,"['little', 'mellow', 'dramatic']","[u'littl', u'mellow', u'dramat']",A little mellow dramatic
351,351,1045063055599885_1045144632258394,431918433581020_1045063055599885,,2017-03-22 15:18:54,1,1,0,0,0,0,0,0,"What a joke we are here in Canada, shame, shame, let's get back to what used to work.",[],[],joke Canada shame shame let get back used work,"['joke', 'Canada', 'shame', 'shame', 'let', 'get', 'back', 'used', 'work']","[u'joke', u'canada', u'shame', u'shame', u'let', u'get', u'back', u'use', u'work']","What a joke we are here in Canada, shame, shame, let's get back to what used to work."
352,352,1045063055599885_1045165268922997,431918433581020_1045063055599885,,2017-03-22 15:52:12,7,7,0,0,0,0,0,0,Why does a politician get full pension after yrs service but a veteran has to do yrs service to get %,[],[],politician get full pension yrs service veteran yrs service get,"['politician', 'get', 'full', 'pension', 'yrs', 'service', 'veteran', 'yrs', 'service', 'get']","[u'politician', u'get', u'full', u'pension', u'yrs', u'servic', u'veteran', u'yrs', u'servic', u'get']",Why does a politician get full pension after 6yrs service but a veteran has to do 25 yrs service to get 50%
353,353,1045063055599885_1045157162257141,431918433581020_1045063055599885,,2017-03-22 15:42:31,0,0,0,0,0,0,0,0,"??? AI? no no nonono, back the hell up. Artificial intelligence? i heard that right?",[],[],AI nonono back hell Artificial intelligence heard right,"['AI', 'nonono', 'back', 'hell', 'Artificial', 'intelligence', 'heard', 'right']","['ai', u'nonono', u'back', u'hell', u'artifici', u'intellig', u'heard', u'right']","??? AI? no no nonono, back the hell up. Artificial intelligence? i heard that right?"
354,354,1045063055599885_1045150585591132,431918433581020_1045063055599885,,2017-03-22 15:31:01,0,0,0,0,0,0,0,0,oh come on .. what a f'n circus. not worth another second of my time .. shameful,[],[],oh come circus worth another second time shameful,"['oh', 'come', 'circus', 'worth', 'another', 'second', 'time', 'shameful']","['oh', u'come', u'circus', u'worth', u'anoth', u'second', u'time', u'shame']",oh come on .. what a f'n circus.  not worth another second of my time .. shameful
355,355,1045063055599885_1045190942253763,431918433581020_1045063055599885,,2017-03-22 16:27:43,0,0,0,0,0,0,0,0,It's the government. Nothing happens except for the fact that they tax us more,[],[],government Nothing happens except fact tax us,"['government', 'Nothing', 'happens', 'except', 'fact', 'tax', 'us']","[u'govern', u'noth', u'happen', u'except', u'fact', u'tax', 'us']",It's the government. Nothing happens except for the fact that they tax us more
356,356,1045063055599885_1045138248925699,431918433581020_1045063055599885,,2017-03-22 15:09:34,4,4,0,0,0,0,0,0,Sit down. Get on with it,[],[],Sit Get,"['Sit', 'Get']","[u'sit', u'get']",Sit down. Get on with it
